Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Distance_to_coast
61700,1.7292,31,1277,263,600,241,97658.30049
63300,1.6757,34,2773,679,1066,424,83694.92148
81100,2.7468,14,4453,797,1817,685,141186.1681
76100,3.125,19,3689,644,1544,566,131743.0986
46200,1.6509,45,2245,448,1155,421,140910.2132
53100,1.27,28,1729,419,929,370,141702.9282
80100,1.7448,23,910,199,370,169,140035.1083
71900,1.1915,45,1393,294,521,249,146189.2651
81500,2.1571,13,2300,513,1151,488,147786.8977
97100,2.4526,29,4059,787,1700,702,147856.0776
110100,2.8036,15,5266,1031,2147,885,149215.7227
128800,3.4519,15,2740,503,1188,445,135631.6684
57500,2.0375,26,178,40,55,25,145690.6653
65500,2.1898,40,1958,386,725,331,151197.1893
56000,1.5923,52,4513,985,1926,815,151645.8478
34200,1.0667,31,602,153,112,47,192644.7009
62900,2.2462,52,4019,824,1728,706,165296.2898
179500,5.1014,15,14125,2344,6456,2147,5374.051551
214800,4.9504,5,7854,1446,4361,1395,6585.137078
131000,3.1768,31,2766,604,1441,552,4166.297963
124600,3.0962,35,2122,400,1189,408,4166.297963
129900,3.8029,36,3018,557,1445,556,3055.318954
112700,3.1848,43,1939,353,968,392,4287.731736
93300,3.0221,38,931,181,566,207,3218.96243
111600,2.9469,40,2549,478,1275,494,3218.96243
110800,3.1204,44,2256,451,1057,426,3218.96243
111900,3.4559,44,3013,563,1353,512,3218.96243
88700,2.2734,47,2161,440,966,360,2193.548982
127000,3.8667,37,4368,779,2083,741,1945.448906
171900,5.2957,18,6860,1079,3205,1058,2071.239182
96700,3.1053,37,2811,539,1574,516,1316.988028
94800,3.436,37,4590,857,2920,832,1316.988028
225200,5.8171,4,15654,2394,7025,2168,1063.071078
87900,2.2417,48,833,188,652,165,4133.423516
90000,2.4875,26,4397,997,2539,965,2714.901252
162500,2.6098,13,5451,1194,2957,1081,2789.650235
94600,1.3007,24,1213,395,699,386,5457.844221
133300,1.1835,30,3317,1058,1794,990,5457.844221
109400,2.3,52,248,86,173,69,4757.475486
109900,2.75,52,1780,373,824,317,4757.475486
147900,2.5042,52,2315,556,1113,486,4757.475486
97200,2.1411,52,1591,372,817,357,4757.475486
92800,2.4201,46,4143,895,2240,847,3594.495895
103500,2.9432,49,1851,356,849,307,4124.441624
107300,3.0507,52,2050,492,1277,463,5003.302227
99200,2.3241,42,1743,388,889,341,5003.302227
92800,2.5969,47,1303,278,694,269,3594.495895
145800,4.2308,49,2715,435,1006,429,5606.996647
141500,4,47,3007,524,1152,486,4576.349521
148200,4.775,52,2111,310,772,323,5003.302227
142900,3.2664,29,5154,1084,2459,1019,6663.835993
126900,4.0938,37,3223,564,1325,539,6963.881724
152400,4.2902,39,2967,500,1243,523,5960.529324
166900,4.0114,42,1625,255,578,243,5960.529324
109800,2.5865,47,1339,298,794,286,6414.742808
103100,2.6133,49,2365,504,1131,458,5536.67934
97900,2.1976,52,2846,705,1519,620,5536.67934
93800,1.9667,52,793,216,505,194,6148.847833
98400,1.7411,52,1560,353,670,287,6148.847833
109700,2.6708,52,2573,639,1238,529,6148.847833
103700,3.1025,28,3102,734,1623,639,6949.925017
111800,2.6937,45,4423,1001,2109,874,6129.83724
120000,2.7375,42,5266,1167,3124,1025,6129.83724
121900,4.0515,26,3699,671,2388,699,6923.051754
134700,4.0156,34,963,159,392,176,6758.871052
123700,4.5053,16,3921,727,2830,680,6923.051754
150600,5.3785,12,5382,928,3928,921,2315.32679
91200,1.6368,28,3072,790,1375,705,6775.610056
131600,3.724,15,8479,1759,5008,1646,7996.014613
144100,4.4529,10,6817,1188,4163,1135,8635.685384
123600,3.7014,24,2917,543,1878,531,7777.343611
171100,5.5138,7,5129,820,2824,738,8672.07956
86400,1.756,33,1253,238,753,236,8818.270489
90400,2.3056,36,1412,260,792,268,7736.140585
168500,2.6466,14,2804,587,1083,573,2857.659906
185100,3.1373,52,1888,457,830,408,1811.227355
208300,4.6776,34,2434,428,926,423,1811.227355
217500,4.6406,20,3000,525,1207,491,1626.75002
201800,5.3288,10,4976,849,2089,803,2350.69367
219700,6.4599,15,2125,278,857,272,1506.500015
190300,4.5321,14,6360,1236,2876,1127,738.9425793
187100,4.4397,16,3515,626,1764,626,1549.387269
195800,5.3661,10,3008,532,1381,522,697.1651298
229200,6.4232,7,18392,2782,8276,2742,2147.404476
210000,4.4821,5,9567,1729,4620,1580,3136.903743
166300,6.3735,8,614,118,278,115,2515.43993
150600,3.2891,27,3794,772,1756,724,2105.227722
143100,4.6761,31,3401,616,1750,602,1302.751202
122500,2.3929,11,673,145,318,137,4698.10603
170200,3.3281,40,1538,255,669,263,17446.10542
328800,6.5891,17,1625,239,703,224,21209.3525
393000,8.0113,18,1953,265,658,270,21955.57364
320400,7.2589,21,2475,341,812,308,17264.41374
176100,5.3345,4,3273,495,1497,454,10319.163
161300,5.2523,7,4093,651,2228,646,11114.49788
197700,6.0487,15,1173,146,450,154,15542.86039
195000,5.3102,13,7367,1042,3193,983,14267.57084
171300,5.0672,14,6920,996,3196,978,16475.5548
173400,4.3586,8,6761,1234,3237,1177,16630.1311
305200,6.8872,2,6718,858,2012,654,20074.42653
135000,3.676,12,3861,795,2129,806,17413.96553
130600,5.2527,25,3304,493,1464,488,17413.96553
144000,4.4882,15,5114,833,2418,778,17398.58669
223900,6.6779,5,1569,199,713,209,19622.42959
161700,4.962,3,7030,1191,3238,1055,17614.40424
187100,5.4399,4,8778,1291,4010,1188,18924.85138
162500,2.5313,36,263,73,88,42,3333.990833
98900,2.6827,32,1070,199,631,195,15260.14102
99000,3.815,37,1336,251,680,231,14154.95734
99000,3.3153,36,1818,323,953,298,14281.24147
107200,3.3598,34,1562,289,898,307,14281.24147
105900,3.3839,36,1248,221,672,222,15377.33562
129800,3.5464,15,7937,1635,4390,1567,13380.493
94200,2.8438,38,1214,244,632,254,14081.88546
105400,6.2299,39,199,36,101,38,14154.95734
105900,2.7885,34,3082,702,1795,703,15192.39508
92200,2.7167,37,1176,291,648,271,14081.88546
110400,3.0938,32,1203,287,571,255,14081.88546
125000,2.4,52,582,131,241,106,14081.88546
126300,3.0912,21,7195,1416,3927,1377,15260.14102
129600,3.1853,16,8517,1910,4508,1837,16303.10096
118500,2.7284,24,3580,735,1959,731,16286.67094
108500,2.9576,25,4617,1046,2685,1011,15174.76011
104700,2.5896,27,3440,787,2085,748,15207.41042
101100,3.1389,35,1940,384,1177,403,14062.85535
99100,3.2115,20,2237,464,1169,425,16317.09231
120400,3.2061,20,3899,763,2198,779,15207.41042
126600,4.0619,17,9089,1542,4758,1520,16394.10424
131600,3.6335,8,2894,602,1566,572,15207.41042
191300,5.2636,1,2062,343,872,268,12154.22617
157700,5.4074,16,1104,164,495,156,12950.95823
87500,1.6875,22,2761,757,2612,641,12971.6225
92900,1.9954,30,2081,456,1005,438,12971.6225
134800,4.0905,13,3334,541,1923,538,14062.85535
137900,3.8583,11,6550,1149,3570,1123,14187.17271
131300,4.6779,16,1081,181,792,184,14187.17271
126500,3.1176,10,2237,454,1255,429,14098.08584
142900,4.9222,7,11768,1893,6657,1874,14329.1115
140400,4.9103,4,2487,440,1545,452,14487.74992
139700,4.5987,12,4132,710,2087,633,15290.02389
137500,3.1979,16,4138,758,1762,723,16668.43601
261100,6.0842,18,921,126,368,120,15556.6463
81300,2.5681,35,10869,2226,9879,2152,17300.5871
120100,2.8357,17,7973,1591,2899,1502,28170.25623
143800,3.2396,14,1156,216,574,227,28170.25623
78600,1.0208,25,182,48,71,52,29267.54821
205100,5.0346,2,4953,735,1791,562,27074.16028
250000,4.6719,17,1824,348,934,305,39802.11686
281200,4.9773,12,2344,354,1035,321,35239.26187
298400,4.945,11,2838,429,1331,426,31971.88409
245800,3.4741,17,3053,595,1434,557,32030.33406
232800,5.1534,19,3011,551,1665,535,34662.36079
260900,4.5,15,1263,211,665,208,32565.3908
193800,2.7051,26,2056,413,933,367,28509.96018
151700,6.0252,15,2857,373,1325,359,24620.38842
143500,3.6036,14,3035,680,1597,663,24620.38842
150200,5.8269,16,2084,292,1099,292,25837.73347
140100,4.412,8,3157,559,1758,569,25979.41178
181000,6.1112,2,7747,1133,3481,1083,25270.23622
142100,4.2324,9,4999,874,2687,817,24738.22956
158300,4.976,3,7985,1257,3664,1215,23516.52861
130600,4.0458,12,5127,998,2749,976,22413.46853
250000,4.875,25,185,32,85,32,21822.21631
137500,10.2264,45,19,5,7460,6,22255.47979
101700,2.433,33,1083,217,562,203,26675.50222
102900,2.4659,45,1778,339,839,319,25441.1851
126000,2.5707,38,1918,364,745,348,25331.5274
118900,4.2115,34,1084,187,561,198,25331.5274
158500,3.6176,24,745,116,300,115,25331.5274
189700,3.8651,18,4486,723,1600,697,25251.61939
315200,7.1053,15,476,67,213,73,26360.61201
112500,4.163,30,140,35,103,35,26675.50222
122000,3.7388,17,5678,1116,3182,1135,25641.42769
127200,4.5568,11,1500,319,899,304,24533.09911
117300,4.0938,20,1415,266,667,250,25724.94503
140300,3.89,7,3292,698,1911,702,24620.38842
218800,2.7434,11,3208,790,1772,694,26830.11236
132600,4.4375,16,1697,267,832,277,25580.20988
134800,4.0536,13,3616,672,2022,652,24476.68849
126800,4.0329,16,2331,450,1074,400,24533.09911
129500,2.5938,18,3876,916,2386,867,24476.68849
132200,4.0433,16,1470,261,748,256,24341.1278
151700,4.2137,13,3252,610,1915,631,24341.1278
136000,5.5435,34,432,65,208,71,25331.5274
173400,6.0704,16,2509,366,1043,339,28649.88563
175700,5.778,16,3996,550,1673,539,27469.84367
146200,4.9583,28,1967,315,734,291,26360.61201
216400,6.0767,16,808,137,371,145,28535.24631
198000,6.4894,16,2495,331,1118,338,27424.01551
228200,5.9441,15,1176,166,485,171,26360.61201
191900,5.1781,3,9488,1417,4095,1335,29968.74093
111500,2.8438,21,3027,675,2018,642,27772.11842
101100,2.1067,24,2434,630,1538,574,26675.50222
125000,3.625,18,1048,185,469,162,27543.29675
117600,3.2768,35,2728,451,1290,452,26542.23348
118800,2.7262,34,2735,539,1390,491,26437.1577
84400,3.5179,33,146,31,75,31,26542.23348
135600,3.3438,34,1502,282,860,297,26437.1577
210000,3.3036,26,1974,364,1002,362,30660.75439
178500,3.9309,18,4518,827,2230,715,44123.77731
93800,3.9306,19,686,107,348,109,36655.40719
128500,3.7061,24,1951,341,1140,338,40012.05083
154800,3.7083,10,6331,1181,3419,1110,40701.43373
166500,5.0862,2,790,135,235,87,36652.31545
146400,4.8611,15,5115,776,2540,794,39347.32645
107500,3.2672,32,2139,440,1154,411,39347.32645
122700,2.3438,36,839,158,446,167,39347.32645
98100,2.2244,24,1307,314,917,291,37283.54734
133100,3.9286,30,1674,297,756,292,37984.59686
212500,2.625,32,1495,333,905,281,18876.96528
96400,3.2937,33,1808,363,824,340,9497.907676
94900,2.2888,46,2292,472,970,431,9497.907676
164400,3.0288,40,1266,257,547,247,5743.456831
115800,4.8173,22,1910,326,1001,345,7768.016697
81300,4.2813,33,596,105,212,94,7080.328442
308400,4.5313,25,3282,566,1244,483,14112.16523
251800,3.5647,33,1486,290,781,274,11883.91362
254700,2.7457,37,1549,301,863,275,2228.284558
257900,3.5507,24,1946,400,718,380,17950.16201
209500,3.4031,15,4885,988,2175,924,18508.13246
333300,4.7356,18,1479,246,550,217,18513.49127
233500,1.9487,25,3106,715,1262,665,22081.45522
173300,2.364,21,2423,560,1098,503,17160.56469
271700,3.5982,35,1762,350,686,339,17160.56469
297600,5.7984,20,3306,503,1374,460,15824.5218
208000,2.5658,14,3732,846,1277,775,17476.29605
262300,4.2237,25,5024,881,1994,838,14772.55462
248300,5.2155,18,2405,390,872,367,17781.3669
332300,5.795,22,3577,553,1371,501,22844.25713
195500,3.3098,30,1631,284,788,284,21228.98736
195500,3.25,27,3078,597,1411,586,20213.80172
193600,3.3571,14,2844,602,1613,544,19209.33411
171300,2.652,17,2703,550,1241,515,18841.7523
242100,3.8,26,1726,289,672,251,18217.35751
213200,3.5625,8,5092,988,1657,936,16279.98441
261000,4.3472,15,2411,446,1144,407,22711.22531
176000,3.2727,17,3308,720,1587,632,21228.98736
192100,3.1375,31,1701,363,680,324,20897.05408
166200,2.3276,29,2375,560,1124,502,19864.86393
186800,2.7727,19,2398,521,1266,471,19864.86393
149300,3.1129,42,2106,533,1141,445,20897.05408
211700,4.2891,24,2220,411,894,365,33513.85906
306600,4.7237,27,3800,728,1587,605,30812.01649
295700,4.1307,36,1860,364,777,339,29862.37812
165100,3.075,25,1566,352,784,362,24641.95346
202800,3.7969,40,2725,531,1167,458,27137.39285
190100,4.7,25,2990,450,1335,434,18282.27957
185900,3.4896,17,1728,271,897,284,18282.27957
193800,2.9871,18,2042,420,914,400,17408.62151
201800,6.204,19,1687,253,893,257,18822.30025
204900,5.2452,18,2915,418,1340,421,19180.62173
204500,4.725,16,1410,209,741,229,17768.87008
188500,5.0849,18,2933,481,1279,443,18282.27957
198400,4.8603,16,2621,416,1247,386,17768.87008
181900,3.7115,20,3460,602,1707,568,20235.9396
156500,4.0341,33,1369,280,758,246,18822.30025
170200,4.0962,33,1453,250,677,237,19695.95737
215200,4.6833,17,2864,487,1482,547,20100.33864
189100,2.875,20,1888,411,826,396,19695.95737
196500,4.6534,24,2388,358,1187,362,19695.95737
250500,5.3707,7,6508,1028,2902,1010,19436.66642
246300,3.6392,8,5875,1115,2808,1029,7174.202639
234500,5.1391,9,4764,816,2077,755,23063.07429
202300,4.6069,7,7808,1390,3551,1392,21109.59253
75000,2.1696,16,1523,308,477,315,23160.66005
145500,2.5179,45,1615,338,823,327,19386.70846
194100,3.0139,45,2264,504,1076,472,18565.2508
230900,3.0769,52,1075,249,519,210,19177.21111
228800,4.075,49,2300,463,1061,429,19177.21111
232100,4.0417,34,878,160,372,167,17775.41755
267100,5.565,17,2652,342,1199,350,17775.41755
291100,6.2034,22,2933,461,1283,449,17021.61154
223800,4.0703,37,1966,348,875,381,18565.2508
200800,3.1711,52,1735,347,712,343,19808.85564
252300,3.3011,52,2156,469,1070,467,19177.21111
200600,3.45,52,1923,393,910,345,19808.85564
251300,4.3056,39,2889,517,1351,489,18435.95275
244000,2.5202,52,1621,393,635,349,19973.43687
151600,3.7917,40,1974,410,1039,398,19973.43687
193300,3.402,23,4030,813,1852,778,21382.29086
243600,4.95,24,1948,310,922,313,20580.5766
227600,4.275,49,3273,579,1431,539,20580.5766
162600,3.8,31,2554,515,1507,533,20798.64884
285000,4.0313,32,2344,434,1066,384,20729.11896
288500,4.0729,32,1333,235,660,206,21634.96716
306000,3.8269,29,1315,240,650,228,20796.3638
261800,5.0544,29,2644,464,1372,450,21357.86543
268000,3.2442,32,3201,542,1869,519,15920.41984
317700,4.385,35,3941,645,1668,620,17084.45851
310300,3.5673,47,2090,387,1053,377,18561.22759
162500,2.4117,16,3049,609,1675,618,23680.85908
248000,4.3906,26,1644,294,801,291,20711.42014
292700,3.7875,28,1915,419,930,342,24320.40415
292100,3.3827,30,3919,743,1693,693,22251.73093
209600,2.5819,44,743,155,434,162,22275.57545
183600,4.6324,16,3741,698,1938,658,23476.21296
157600,3.6953,13,4011,936,2064,914,22789.75971
258100,4.1964,14,3155,580,1208,501,22122.29187
158700,3.6369,16,1244,242,696,236,23459.40133
172400,5.6613,15,2536,414,1400,426,23476.21296
163500,3.733,23,2846,516,1526,492,24839.8277
160400,3.0078,26,1887,381,1060,364,23459.40133
121600,2.6033,22,1249,335,699,308,23527.86768
156300,3.375,26,1584,295,846,295,23459.40133
255300,7.226,12,1550,187,685,188,25566.94263
135500,4.0071,15,3091,697,1602,682,24839.8277
104200,2.3464,11,2242,699,1203,642,24294.46075
146500,3.7813,14,2313,411,954,397,24923.53599
67500,1.6033,14,1555,369,493,335,24923.53599
154500,2.8261,19,2987,676,1782,688,24176.98597
162000,3.1781,23,2744,588,1493,557,23527.86768
214000,4.8233,8,6322,1001,2969,1043,27099.63378
253000,5.6018,16,2355,345,1014,348,25902.89412
191800,4.4444,16,1689,254,921,270,25566.94263
177500,2.4827,6,5496,1374,2502,1189,26320.95982
257800,5.0366,16,1328,187,607,197,24923.53599
227100,4.221,11,5817,878,2538,876,25696.52696
325400,5.1966,15,2153,345,979,335,28698.62342
184100,4.3278,8,7520,1336,3833,1287,26959.19564
165400,4.0844,12,3876,782,2146,764,24839.8277
220300,3.9518,4,8072,1606,4323,1475,25542.15413
160200,3.2857,16,1683,341,880,327,24839.8277
141400,3.1047,32,2826,627,1767,628,30023.98744
114100,1.6685,28,1585,412,1362,424,30220.22088
129200,1.6267,23,1569,414,1031,368,28878.31993
140600,1.439,17,1690,464,833,445,27719.83558
168100,2.0915,16,4922,1211,2557,1088,27966.93183
324700,6.5261,10,9772,1308,3741,1242,33821.71456
215900,4.3657,17,5815,898,2614,887,33743.85302
196400,4.3587,29,2551,448,1165,456,33011.5201
191900,3.5885,18,2723,529,1150,520,31677.21634
343100,6.8586,21,1059,150,400,154,31923.39714
344100,5.7204,15,1848,280,786,282,29656.94837
196400,4.5588,17,1804,304,750,298,32416.34226
202700,3.2813,17,2007,400,895,403,32416.34226
208400,4.023,14,5315,1037,2228,950,32607.53845
334400,6.0774,29,488,63,161,62,31677.21634
246900,3.3981,15,2936,517,1182,501,38645.34887
259800,4.6957,13,7731,1360,2543,1249,35969.6007
269200,3.9375,10,3597,661,1132,639,35649.48213
201200,3.183,14,1665,390,505,348,37037.78982
216700,3.4561,20,2791,546,785,512,36056.65398
384600,5.93,20,1151,211,478,183,32878.97612
221100,2.6023,14,2364,631,1300,625,34984.78317
293500,4.4375,26,2081,339,906,323,34351.92734
242600,2.9222,24,2622,525,1027,510,33632.93801
172200,3.2415,32,3771,741,1786,721,33011.5201
169700,2.9107,29,2796,588,1346,562,32286.12399
190600,3.9766,47,904,154,310,144,31522.29505
163100,4.0139,36,1686,303,744,304,32921.3368
161200,2.7222,40,1449,281,636,295,31568.14291
168300,3.5521,35,1356,241,620,216,31568.14291
161200,3.4545,36,1311,259,648,268,32286.12399
178300,3.2845,45,883,202,401,194,30858.09445
183000,3.9191,36,1943,337,711,318,32217.61328
193200,3.8583,31,1808,315,691,280,31568.14291
165000,2.1912,42,709,182,547,172,30858.09445
157800,3.2935,35,1304,343,822,304,30858.09445
129900,2.2262,52,1439,325,738,316,29503.4011
124000,1.5026,38,1689,526,1071,529,29503.4011
137500,1.5357,52,1059,281,627,273,29464.08311
258300,1.3684,52,988,283,475,242,30156.53895
350000,1.7,27,966,251,462,230,30156.53895
164800,1.9932,29,1706,415,990,394,31620.95717
157000,2.9073,35,1445,309,795,308,30878.70628
175500,3.1467,41,1743,373,780,357,30159.19299
169400,2.314,42,1574,376,844,369,31539.93854
159300,2.905,41,1974,482,965,458,31539.93854
167200,3.0444,36,2175,516,1087,477,31539.93854
185400,2.9663,39,2739,573,1223,569,30835.95072
222100,3.455,48,3118,561,1275,530,30835.95072
233300,1.125,26,2011,557,855,530,31522.29505
188800,2.1827,52,2259,537,957,520,30835.95072
244600,5.3409,15,1575,262,716,259,34970.17797
194300,2.4722,16,3452,791,1567,731,34948.83661
202900,4.7143,17,3201,527,1244,495,33581.36208
190300,3.0568,19,1848,428,1130,433,34948.83661
141300,2.3929,15,1811,406,718,403,33581.36208
213300,3.9261,23,3220,603,1299,591,31539.93854
240200,5.0415,29,2891,459,1012,441,32211.19413
275900,5,32,2970,504,1117,512,32891.85937
240500,4.1734,39,2015,335,640,315,31522.29505
289100,6.0298,23,2296,356,902,334,32384.38227
381300,7.3003,19,4976,711,1926,625,33581.36208
330900,6.6104,15,5645,830,2324,769,34570.85033
190300,4.2051,16,2697,490,1462,515,36319.60728
186200,2.825,16,2724,593,1124,586,36319.60728
172600,3.7617,23,2246,437,1035,386,35641.10044
187800,4.0647,14,2096,420,926,397,35697.74166
176200,3.267,21,2066,393,919,395,36319.60728
190500,4.75,20,2806,477,1369,460,35641.10044
313000,6.6854,18,3364,501,1442,506,36585.05406
255700,5.8369,19,3244,449,1174,454,37701.36646
214400,3.858,24,2268,330,847,296,36341.08928
341500,6.6004,17,1528,264,606,251,40548.5787
265200,4.5167,24,2409,464,1006,403,43295.03937
265600,5.7819,19,2107,332,874,341,39747.19059
231800,5.5061,17,1090,164,473,163,37006.67
254200,5.4886,6,6719,1016,2699,997,33838.81022
192000,2.4922,23,2511,549,1052,527,30717.05693
248300,3.75,18,4839,918,2755,841,29373.4229
224100,3.055,6,2073,388,826,375,32402.89473
252100,5.449,16,4196,638,1713,615,32237.52011
135400,2.0651,14,4042,1298,2323,1158,30228.15512
156500,3.7266,16,1834,391,994,390,30986.08232
161700,3.0714,16,1426,287,525,260,30362.96321
91500,2.6607,9,2268,594,1311,585,29588.98961
178300,4.551,12,4174,670,1882,647,31157.40067
197400,4.5417,4,6487,1112,2958,1131,30562.73566
191000,3.1662,7,6837,1417,3468,1405,28327.83476
